row_id,file_name,speaker,line_no,utterance_index_raw,prediction_status,labels_or_clean,n_labels,input,model_prediction,uncertainty_mean_token_logprob,uncertainty_min_token_logprob,uncertainty_mean_token_margin,uncertainty_min_token_margin,review_decision,notes,uncertainty_review_flag,uncertainty_review_rule
3301,1325_4Q1.cha,PAR0,38,10,CLEAN,CLEAN,0,and &-uh in or in &-uh if there is any event I will &-uh &-uh buy &-uh a new [/] new dresses or something like that .,and &-uh in or in &-uh if there is any event I will &-uh &-uh buy &-uh a new [/] new dresses or something like that .,-0.003458530596928636,-0.022778641432523727,8.03125,3.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3302,1325_4Q1.cha,PAR0,41,11,CLEAN,CLEAN,0,so it is &-um a quiet and &-uh beautiful city .,so it is &-um a quiet and &-uh beautiful city .,-16.163280474512202,-26.492198944091797,7.266447368421052,1.0625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3303,1325_4Q1.cha,PAR0,44,12,CLEAN,CLEAN,0,and everything is &-uh &-uh comfortable there .,and everything is &-uh &-uh comfortable there .,-17.15764028147647,-28.5003604888916,6.985197368421052,1.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3304,1325_4Q1.cha,PAR0,47,13,CLEAN,CLEAN,0,and &-uh the thing I think it &-uh it is &-uh very hot on that time .,and &-uh the thing I think it &-uh it is &-uh very hot on that time .,-17.40920288939225,-27.783079147338867,7.115131578947368,0.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3305,1325_4Q2.cha,PAR0,8,0,CLEAN,CLEAN,0,my topic is &-uh describe a job that I would love to have .,my topic is &-uh describe a job that I would love to have .,-16.567558713861413,-24.51570701599121,7.339527027027027,1.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3306,1325_4Q2.cha,PAR0,11,1,CLEAN,CLEAN,0,&-uh the [/] the job which I &-uh love to have is &-uh a doctor in a hospital which is &-uh which was my job in my country .,&-uh the [/] the job which I &-uh love to have is &-uh a doctor in a hospital which is &-uh which was my job in my country .,-0.00229830798938614,-0.02581856958568096,8.243243243243244,4.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3307,1325_4Q2.cha,PAR0,14,2,CLEAN,CLEAN,0,I was a surgeon .,I was a surgeon .,-16.577750579730886,-30.18929672241211,7.359797297297297,0.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3308,1325_4Q2.cha,PAR0,17,3,CLEAN,CLEAN,0,I really &-uh love this job .,I really &-uh love this job .,-15.56410701854809,-27.890932083129883,6.234797297297297,0.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3309,1325_4Q2.cha,PAR0,20,4,TAGGED,[* m:03s:a] ; [* m:0ing],2,and &-uh I interesting in doing &-uh many operations &-uh and many &-uh help to the people .,and &-uh I interesting [:: interested] [* m:0ing] in doing &-uh many operations &-uh and many &-uh help [:: helps] [* m:03s:a] to the people .,-17.88949300765991,-30.921875,6.629375,0.125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3310,1325_4Q2.cha,PAR0,23,5,CLEAN,CLEAN,0,so &-uh my job in one side is interested and in another side &-uh is stressful and &-uh difficult because &-uh when I [/] I am in duty I've &-um I face a lot of problems .,so &-uh my job in one side is interested and in another side &-uh is stressful and &-uh difficult because &-uh when I [/] I am in duty I've &-um I face a lot of problems .,-0.010526300654177879,-0.23573042452335358,7.428571428571429,1.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3311,1325_4Q2.cha,PAR0,26,6,CLEAN,CLEAN,0,a lot of difficult situation .,a lot of difficult situation .,-15.336831112297213,-28.968944549560547,6.077168367346939,0.6875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3312,1325_4Q2.cha,PAR0,29,7,CLEAN,CLEAN,0,and &-uh I must deal with that .,and &-uh I must deal with that .,-16.53020683599978,-29.218891143798828,6.73469387755102,0.9375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3313,1325_4Q2.cha,PAR0,32,8,NON_TAGGED_CHANGED,CLEAN,0,&-uh sometimes &-uh when I am alone it is difficult to deal with these problems .,&-uh sometimes &-uh when I am alone it is difficult to deal with these problems .,-8.161321846203265,-26.4218807220459,7.0198170731707314,0.0625,,,MANUAL_REVIEW,NON_TAGGED_MIN_MARGIN_LT_0.125
3314,1325_4Q2.cha,PAR0,35,9,TAGGED,[* m:vun:a],1,so &-uh &-uh despite it is nice job it is &-uh it have a lot of &-uh a lot of difficult situation .,so &-uh &-uh despite it is nice job it is &-uh it have [:: has] [* m:vun:a] a lot of &-uh a lot of difficult situation .,-16.569247510793588,-27.9218807220459,7.811011904761905,2.125,,,AUTO_ACCEPT,TAGGED_MIN_MARGIN_GTE_1.4375
3315,1325_4Q2.cha,PAR0,38,10,CLEAN,CLEAN,0,&-uh sometimes I have to &-uh &-uh receive &-uh multiple accident and &-uh accident and &-uh multiple injured patient and &-uh patient who needs operation urgent operations .,&-uh sometimes I have to &-uh &-uh receive &-uh multiple accident and &-uh accident and &-uh multiple injured patient and &-uh patient who needs operation urgent operations .,-0.018309052038780575,-0.33607712388038635,6.955030487804878,2.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3316,1325_4Q2.cha,PAR0,41,11,CLEAN,CLEAN,0,so &-um sometimes I &-uh really confused and &-uh under stressful condition I try to deal with that .,so &-um sometimes I &-uh really confused and &-uh under stressful condition I try to deal with that .,-17.57048608035576,-29.93751335144043,6.910060975609756,0.8125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3317,1325_4Q2.cha,PAR0,44,12,CLEAN,CLEAN,0,but in another side it's a nice job .,but in another side it's a nice job .,-16.0080749805157,-31.031719207763672,7.272435897435898,1.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3318,1325_4Q2.cha,PAR0,47,13,CLEAN,CLEAN,0,I like it very much .,I like it very much .,-17.953799590086327,-29.15625,8.113782051282051,0.75,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3319,1325_4Q2.cha,PAR0,50,14,TAGGED,[* m:+ing],1,I interesting in fine work by suturing and &-uh helping the patient all over .,I interesting [:: find] [* m:+ing] in fine work by suturing and &-uh helping the patient all over .,-15.358883429589332,-28.21876335144043,6.3953125,0.375,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3320,1325_4Q3.cha,PAR0,8,0,CLEAN,CLEAN,0,my topic is about a famous person from my country from the past is &-uh it is called Omar and Moar it is a famous person because &-uh he was a brave man .,my topic is about a famous person from my country from the past is &-uh it is called Omar and Moar it is a famous person because &-uh he was a brave man .,-0.020554512452632387,-0.7050961256027222,8.04647435897436,0.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3321,1325_4Q3.cha,PAR0,11,1,CLEAN,CLEAN,0,and he is &-uh also old man .,and he is &-uh also old man .,-16.464958084954155,-29.00023651123047,6.328125,1.1875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3322,1325_4Q3.cha,PAR0,14,2,NON_TAGGED_CHANGED,CLEAN,0,and &-uh he tried to get out &-uh Italian people &-uh from our country .,and &-uh he tried to get out &-uh Italian people &-uh from our country .,-17.69187617301941,-28.937509536743164,7.421875,0.0625,,,MANUAL_REVIEW,NON_TAGGED_MIN_MARGIN_LT_0.125
3323,1325_4Q3.cha,PAR0,17,3,TAGGED,[* m:03s:a],1,he fight the Italian people &-uh very much when they get in our country .,he fight [:: fights] [* m:03s:a] the Italian people &-uh very much when they get in our country .,-16.837530147197636,-28.625152587890625,6.52906976744186,0.0625,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3324,1325_4Q3.cha,PAR0,20,4,TAGGED,[* m:irr:ed] ; [* s:r:der],2,and &-uh the principle goal &-uh which he want to achieve is to &-uh &-uh tell the Italian people to came to get out from our country .,and &-uh the principle [:: main] [* s:r:der] goal &-uh which he wants to achieve is to &-uh &-uh tell the Italian people to came [:: come] [* m:irr:ed] to get out from our country .,-0.07089869170051316,-0.9289979338645935,7.2175,0.25,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3325,1325_4Q3.cha,PAR0,23,5,TAGGED,[* s:r:prep],1,so he &-uh did a lot of effort and fighting &-uh with &-uh with his group to &-uh tell &-uh to get out &-uh the people Italian &-uh military &-um people .,so he &-uh did a lot of [:: lots of] [* s:r:prep] effort and fighting &-uh with &-uh with his group to &-uh tell &-uh to get out &-uh the people Italian &-uh military &-um people .,-0.04996391302906237,-0.8267635107040405,7.03125,0.1875,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3326,1325_4Q3.cha,PAR0,26,6,TAGGED,[* m:03s:a],1,&-uh so he do a lot of things a lot of actions .,&-uh so he do [:: does] [* m:03s:a] a lot of things a lot of actions .,-14.964383680170233,-29.34375,5.076136363636364,0.5625,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3327,1325_4Q3.cha,PAR0,29,7,TAGGED,[* m:03s:a],1,and he also fight by simple &-uh ways by his [/] his gun and his &-uh horse with his group .,and he also fight [:: fights] [* m:03s:a] by simple &-uh ways by his [/] his gun and his &-uh horse with his group .,-16.830487381328236,-29.734375,6.396590909090909,0.8125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3328,1325_4Q3.cha,PAR0,32,8,CLEAN,CLEAN,0,&-um &-uh he &-uh they &-uh ask him to make &-uh make &-um us &-uh for peace .,&-um &-uh he &-uh they &-uh ask him to make &-uh make &-um us &-uh for peace .,-17.14987900853157,-26.176015853881836,7.235677083333333,1.3125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3329,1325_4Q3.cha,PAR0,35,9,TAGGED,[* m:03s:a],1,and we will make you &-uh a king of &-uh Libya so he refuse it .,and we will make you &-uh a king of &-uh Libya so he refuse [:: refuses] [* m:03s:a] it .,-16.851578572635326,-25.984710693359375,8.238839285714286,0.625,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3330,1325_4Q3.cha,PAR0,38,10,CLEAN,CLEAN,0,the [/] the bad thing would happen .,the [/] the bad thing would happen .,-15.54584461909074,-28.125015258789062,6.326923076923077,0.8125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3331,1325_4Q3.cha,PAR0,41,11,CLEAN,CLEAN,0,it called by handing &-uh by Italian people in front of &-uh pub &-uh people or front of publication .,it called by handing &-uh by Italian people in front of &-uh pub &-uh people or front of publication .,-0.009925026207243857,-0.06489568948745728,6.716346153846154,3.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3332,1325_4Q3.cha,PAR0,44,12,CLEAN,CLEAN,0,so it is a famous person .,so it is a famous person .,-17.498198600915764,-27.546878814697266,7.158653846153846,0.75,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3333,1325_4Q4.cha,PAR0,8,0,TAGGED,[* m:irr:ed],1,the topic is scribe a costume in my country &-um which I don't like very much .,the topic is scribe [:: script] [* m:irr:ed] a costume in my country &-um which I don't like very much .,-19.411809735827976,-32.12504577636719,7.819444444444445,0.75,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3334,1325_4Q4.cha,PAR0,11,1,CLEAN,CLEAN,0,&-uh &-uh it is &-uh traditional in my country to you must &-uh start greeting for &-uh the [/] the old the old people .,&-uh &-uh it is &-uh traditional in my country to you must &-uh start greeting for &-uh the [/] the old the old people .,-0.0045260735126638404,-0.026569565758109093,7.788392857142857,3.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3335,1325_4Q4.cha,PAR0,14,2,CLEAN,CLEAN,0,and you must &-uh always ask &-uh about him .,and you must &-uh always ask &-uh about him .,-16.05334085736956,-28.906309127807617,7.2196428571428575,1.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3336,1325_4Q4.cha,PAR0,17,3,CLEAN,CLEAN,0,and &-uh you must visit him &-uh maybe &-uh twice or &-uh or three times per a week .,and &-uh you must visit him &-uh maybe &-uh twice or &-uh or three times per a week .,-18.63969839641026,-31.531293869018555,7.478571428571429,0.6875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3337,1325_4Q4.cha,PAR0,20,4,CLEAN,CLEAN,0,and &-uh in our date &-uh I think it is difficult to do that .,and &-uh in our date &-uh I think it is difficult to do that .,-17.68734876314799,-29.656259536743164,7.83125,0.9375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3338,1325_4Q4.cha,PAR0,23,5,CLEAN,CLEAN,0,and &-uh &-uh we are almost busy .,and &-uh &-uh we are almost busy .,-14.430715471411288,-25.859378814697266,6.879166666666666,1.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3339,1325_4Q4.cha,PAR0,26,6,TAGGED,[* m:0s:a],1,and when we [/] we saw him &-uh them &-uh in [/] in another in [/] in anyway place they blame us .,and when we [/] we saw him &-uh them &-uh in [/] in another in [/] in anyway place [:: places] [* m:0s:a] they blame us .,-0.04361728140161545,-0.5973471403121948,6.722972972972973,0.25,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3340,1325_4Q4.cha,PAR0,29,7,TAGGED,[* m:+ing],1,why you don't asking about me .,why you don't asking [:: ask] [* m:+ing] about me .,-16.908116390830592,-29.626169204711914,6.597861842105263,0.875,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
3341,1325_4Q4.cha,PAR0,32,8,CLEAN,CLEAN,0,why you don't visit me .,why you don't visit me .,-16.712475132297826,-27.34462547302246,7.513513513513513,0.1875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3342,1325_4Q4.cha,PAR0,35,9,TAGGED,[* m:+ing],1,and &-uh I think it's enough by &-uh &-uh &-uh &-uh to asking about him and doing &-uh &-uh another custom .,and &-uh I think it's enough by &-uh &-uh &-uh &-uh to asking [:: ask] [* m:+ing] about him and doing &-uh &-uh another custom .,-0.014309198539467615,-0.19436845183372498,8.1,1.75,,,AUTO_ACCEPT,TAGGED_MIN_MARGIN_GTE_1.4375
3343,1325_4Q4.cha,PAR0,38,10,CLEAN,CLEAN,0,when we &-uh meeting with them or &-uh see him &-uh see him in &-uh in any place .,when we &-uh meeting with them or &-uh see him &-uh see him in &-uh in any place .,-17.82232361870843,-30.25048065185547,6.732263513513513,0.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3344,1325_4Q4.cha,PAR0,41,11,CLEAN,CLEAN,0,we must start greeting for him .,we must start greeting for him .,-16.38196086883545,-31.21878433227539,6.508445945945946,1.0,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3345,1325_4Q4.cha,PAR0,44,12,CLEAN,CLEAN,0,if we don't do that .,if we don't do that .,-18.116503715515137,-26.87500762939453,8.547554347826088,0.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3346,1325_4Q4.cha,PAR0,47,13,CLEAN,CLEAN,0,they think &-uh you are a bad person .,they think &-uh you are a bad person .,-17.45078889183376,-30.750049591064453,7.298913043478261,0.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3347,1325_4Q4.cha,PAR0,50,14,CLEAN,CLEAN,0,and &-uh you don't &-uh and you don't care about &-uh him or them .,and &-uh you don't &-uh and you don't care about &-uh him or them .,-0.006478168692311832,-0.09099114686250687,8.097826086956522,2.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3348,1325_4Q4.cha,PAR0,53,15,CLEAN,CLEAN,0,so it is &-uh I think it is not &-uh &-uh good to do that .,so it is &-uh I think it is not &-uh &-uh good to do that .,-18.065304839092754,-26.82829475402832,8.815217391304348,4.0625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3349,1325_4Q4.cha,PAR0,56,16,CLEAN,CLEAN,0,&-uh because nowadays &-uh the [/] the almost all things are changing .,&-uh because nowadays &-uh the [/] the almost all things are changing .,-18.40120798608531,-26.375030517578125,7.145380434782608,1.6875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3350,1325_4Q4.cha,PAR0,59,17,CLEAN,CLEAN,0,and we can get their &-uh information or their &-uh &-uh by I think that the .,and we can get their &-uh information or their &-uh &-uh by I think that the .,-0.004511636756789179,-0.03751900792121887,7.546195652173913,4.0,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3351,1327_4Q1.cha,PAR0,8,0,CLEAN,CLEAN,0,&-um hello .,&-um hello .,-15.666046018185822,-26.18754768371582,6.470108695652174,0.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3352,1327_4Q1.cha,PAR0,11,1,CLEAN,CLEAN,0,the topic is &-uh about &-um our &-um hometown city .,the topic is &-uh about &-um our &-um hometown city .,-18.612296436143957,-25.734895706176758,7.866847826086956,1.3125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3353,1327_4Q1.cha,PAR0,14,2,CLEAN,CLEAN,0,&-uh I came from Libya I live in a small city &-um &-uh named &-uh Zia it's it was &-um half an hour away &-uh from &-uh capital the capital city &-uh of Libya Tripoli &-um my city it's like &-um &-uh <it's it's it's> [/] it's in north [/] north of Libya one of the city of the north Libya and &-um you can see the peach .,&-uh I came from Libya I live in a small city &-um &-uh named &-uh Zia it's it was &-um half an hour away &-uh from &-uh capital the capital city &-uh of Libya Tripoli &-um my city it's like &-um &-uh <it's it's it's> [/] it's in north [/] north of Libya one of the city of the north Libya and &-um you can see the peach .,-0.006830196933575595,-0.21614105999469757,8.29326923076923,1.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3354,1327_4Q1.cha,PAR0,17,3,CLEAN,CLEAN,0,&-um it's [/] it's it has a peach side .,&-um it's [/] it's it has a peach side .,-14.034396886825562,-25.90676498413086,4.772235576923077,1.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3355,1327_4Q1.cha,PAR0,20,4,CLEAN,CLEAN,0,and &-um we &-uh our home it's ten away &-uh ten minutes away from the beach .,and &-um we &-uh our home it's ten away &-uh ten minutes away from the beach .,-15.788666243980584,-31.3437557220459,6.234074519230769,0.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3356,1327_4Q1.cha,PAR0,23,5,CLEAN,CLEAN,0,&-um the weather there it's hot in the summer .,&-um the weather there it's hot in the summer .,-15.222866117954254,-29.43770408630371,5.591045673076923,1.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3357,1327_4Q1.cha,PAR0,26,6,CLEAN,CLEAN,0,raining cold in the winter .,raining cold in the winter .,-10.381766125998237,-28.375003814697266,6.948529411764706,1.0,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3358,1327_4Q1.cha,PAR0,29,7,CLEAN,CLEAN,0,&-um a little bit windy and dusty on the fall .,&-um a little bit windy and dusty on the fall .,-20.260389860938577,-28.718856811523438,8.314338235294118,0.6875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3359,1327_4Q1.cha,PAR0,32,8,CLEAN,CLEAN,0,and you can smell the flower and see green trees on the spring .,and you can smell the flower and see green trees on the spring .,-17.56298003477209,-25.859378814697266,8.996323529411764,2.1875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3360,1327_4Q1.cha,PAR0,35,9,CLEAN,CLEAN,0,&-um &-uh we I [/] I didn't do many activities there .,&-um &-uh we I [/] I didn't do many activities there .,-0.009073366957221985,-0.10340740531682968,7.654411764705882,2.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3361,1327_4Q1.cha,PAR0,38,10,CLEAN,CLEAN,0,we didn't have like bigger playground or big parks but to be usually on the spring going outside the city .,we didn't have like bigger playground or big parks but to be usually on the spring going outside the city .,-18.411640127499897,-28.117189407348633,7.9375,2.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3362,1327_4Q1.cha,PAR0,41,11,CLEAN,CLEAN,0,whereas the in the south there's many mountains and &-um many green areas .,whereas the in the south there's many mountains and &-um many green areas .,-18.251468795744586,-30.156251907348633,8.057291666666666,1.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3363,1327_4Q1.cha,PAR0,44,12,CLEAN,CLEAN,0,so we can have barbecues there .,so we can have barbecues there .,-19.07936543226242,-31.109378814697266,8.326822916666666,1.0,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
3364,1327_4Q1.cha,PAR0,47,13,CLEAN,CLEAN,0,and &-uh usually I spend my time with the family that that's it the most of the time or studying .,and &-uh usually I spend my time with the family that that's it the most of the time or studying .,-0.003889270110145541,-0.053203485906124115,7.677083333333333,3.0,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
