row_id,input,original_output,provenance_label,trace_method,trace_ambiguous,error_count,source_files
1740,"there is a elephant , a giraffe and their ball felling [//] fell in the water .","there is a [* m:allo] elephant , a giraffe and their ball felling [: falling] [* m:+ing] [//] fell in the water .",synthetic,synthetic_no_real_match,False,2,[]
390,He complained that his tooths were hurting after eating the candy .,He complained that his tooths [: teeth] [* m:allo] were hurting after eating the candy .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1879,and [/] and there was a elephant that wanted it .,and [/] and there was a [:: an] [* m:allo] elephant that wanted it .,synthetic,synthetic_no_real_match,False,1,[]
1848,the elephant got a [/] got a owie .,the elephant got a [/] got a [:: an] [* m:allo] owie .,synthetic,synthetic_no_real_match,False,1,[]
351,I have two knifes in my bag .,I have two knifes [: knives] [* m:allo] in my bag .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
4925,and she didn't have a owie only on her nose .,and she didn't have a [:: an] [* m:allo] owie only on her nose .,synthetic,synthetic_no_real_match,False,1,[]
1281,there was a rabbit and a [/] and a elephant .,there was a rabbit and a [/] and a [:: an] [* m:allo] elephant .,synthetic,synthetic_no_real_match,False,1,[]
377,"Look , wifes !","Look , wifes [: wives] [* m:allo] !",synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
386,She carefully wrapped the silk scarfs around the gift box .,She carefully wrapped the silk scarfs [: scarves] [* m:allo] around the gift box .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1365,I'll try to reach it with a &+fl with a airplane .,I'll try to reach it with a &+fl with a [:: an] [* m:allo] airplane .,synthetic,synthetic_no_real_match,False,1,[]
353,I bought two loafs of bread .,I bought two loafs [: loaves] [* m:allo] of bread .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
382,He noticed that the thiefs had entered through the back window .,He noticed that the thiefs [: thieves] [* m:allo] had entered through the back window .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
379,Small mouses .,Small mouses [: mice] [* m:allo] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
395,The old wooden shelfs were sagging under the weight of the trophies .,The old wooden shelfs [: shelves] [* m:allo] were sagging under the weight of the trophies .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1849,hm: a elephant bouncing three balls .,hm: a [:: an] [* m:allo] elephant bouncing three balls .,synthetic,synthetic_no_real_match,False,1,[]
370,I see gooses .,I see gooses [: geese] [* m:allo] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
396,The pack of wolfs howled loudly during the full moon .,The pack of wolfs [: wolves] [* m:allo] howled loudly during the full moon .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1699,there's [/] there's a airplane .,there's [/] there's a [:: an] [* m:allo] airplane .,synthetic,synthetic_no_real_match,False,1,[]
1268,(.) <and then> [//] <and he gots > [//] and he go to the bunny .,(.) <and then> [//] <and he gots [:: has got] [* m:allo]> [//] and he go [:: goes] [* m:03s:a] to the bunny .,synthetic,synthetic_no_real_match,False,2,[]
1759,&+ha and the giraffe <has a> [//] had a airplane .,&+ha and the giraffe <has a> [//] had a [:: an] [* m:allo] airplane .,synthetic,synthetic_no_real_match,False,1,[]
357,The leafs are falling from the tree .,The leafs [: leaves] [* m:allo] are falling from the tree .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
358,I need new shelfs for my books .,I need new shelfs [: shelves] [* m:allo] for my books .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1801,"there's <a slide , cow and a elephant> [//] a cow and a elephant and a slide and a pool .","there's <a slide , cow and a [:: an] [* m:allo] elephant> [//] a cow and a [:: an] [* m:allo] elephant and a slide and a pool .",synthetic,synthetic_no_real_match,False,2,[]
371,Big foots .,Big foots [: feet] [* m:allo] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
360,He has two big foots .,He has two big foots [: feet] [* m:allo] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1618,(be)cause it's [/] because it got &+s &-um it's gots knocked down .,(be)cause it's [/] because it got &+s &-um it's gots [:: got] [* m:allo] knocked down .,synthetic,synthetic_no_real_match,False,1,[]
399,The mouses had chewed through the electrical wires in the basement .,The mouses [: mice] [* m:allo] had chewed through the electrical wires in the basement .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1512,a elephant [/] elephant [/] elephant [/] elephant got a [/] a idea .,a [:: an] [* m:allo] elephant [/] elephant [/] elephant [/] elephant got a [/] a [:: an] [* m:allo] idea .,synthetic,synthetic_no_real_match,False,2,[]
1481,and then the [//] his friend was <driving a> [/] driving [/] driving a airplane .,and then the [//] his friend was <driving a> [/] driving [/] driving a [:: an] [* m:allo] airplane .,synthetic,synthetic_no_real_match,False,1,[]
361,Many persons lost their lifes in the war .,Many persons lost their lifes [: lives] [* m:allo] in the war .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1373,and so get a other one .,and so get a [:: an] [* m:allo] other one .,synthetic,synthetic_no_real_match,False,1,[]
368,Two mouses run away .,Two mouses [: mice] [* m:allo] run away .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
352,The wolfs are very hungry .,The wolfs [: wolves] [* m:allo] are very hungry .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
366,See two wolfs !,See [!] two wolfs [: wolves] [* m:allo] !,synthetic,synthetic_no_real_match,False,1,[]
380,Fix shelfs .,Fix shelfs [: shelves] [* m:allo] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:allo].jsonl']
365,Look at the small mouses .,Look at the small mouses [: mice] [* m:allo] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1625,so the mama elephant got [//] use it with a net .,so the mama [:: an] [* m:allo] elephant got [//] use it with a net .,synthetic,synthetic_no_real_match,False,1,[]
1626,<they found a elephant in his> &+pock [//] &-uh they found a [/] a plane in his pocket .,<they found a [:: an] [* m:allo] elephant in his> &+pock [//] &-uh they found a [/] a plane in his pocket .,synthetic,synthetic_no_real_match,False,1,[]
359,The gooses are swimming in the lake .,The gooses [: geese] [* m:allo] are swimming in the lake .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1834,he found a airplane [/] a toy airplane .,he found a [:: an] [* m:allo] airplane [/] a toy airplane .,synthetic,synthetic_no_real_match,False,1,[]
388,The baker prepared several loafs of sourdough for the morning market .,The baker prepared several loafs [: loaves] [* m:allo] of sourdough for the morning market .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
398,He bought three different loafs to taste the variety of grains .,He bought three different loafs [: loaves] [* m:allo] to taste the variety of grains .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1459,a &+ra [//] and a other rabbit came along .,a &+ra [//] and a [:: an] [* m:allo] other rabbit came along .,synthetic,synthetic_no_real_match,False,1,[]
363,She has many colorful scarfs .,She has many colorful scarfs [: scarves] [* m:allo] .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1775,and he's [/] and he's flinging his tongue out it looks like and sounding like it's a airplane .,and he's [/] and he's flinging his tongue out it looks like and sounding like it's a [:: an] [* m:allo] airplane .,synthetic,synthetic_no_real_match,False,1,[]
392,The detective found footprints from two different thiefs at the scene .,The detective found footprints from two different thiefs [: thieves] [* m:allo] at the scene .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
8030,He ran very fastly to catch the bus .,He ran very fastly [: fast] [* m:allo] [* s:r:der] to catch the bus .,synthetic,curated_synthetic_exact,False,2,['data/curated/synthetic/[* s:r:der].jsonl']
391,The gooses flew in a V-formation high above the lake .,The gooses [: geese] [* m:allo] flew in a V-formation high above the lake .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
362,The baby calfs are drinking milk .,The baby calfs [: calves] [* m:allo] are drinking milk .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1603,lookit I got a air:plane .,lookit I got a [:: an] [* m:allo] air:plane .,synthetic,synthetic_no_real_match,False,1,[]
373,Baby calfs eat .,Baby calfs [: calves] [* m:allo] eat .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
364,The wifes of the workers are here .,The wifes [: wives] [* m:allo] of the workers are here .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
369,Put on shelfs .,Put on shelfs [: shelves] [* m:allo] .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:allo].jsonl']
549,he is wanna fix .,he is [* m:allo] wanna [:: wants to] [* m:03s:a] fix .,synthetic,synthetic_no_real_match,False,1,[]
376,My scarfs are red .,My scarfs [: scarves] [* m:allo] are red .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1831,"and [/] and it had a airplane, the horse .","and [/] and it had a [:: an] [* m:allo] airplane, the horse .",synthetic,synthetic_no_real_match,False,1,[]
355,My tooths are white .,My tooths [: teeth] [* m:allo] are white .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
1741,<there is a xxx> [//] one day &+nn there [/] there is a &-um giraffe and a elephant .,<there is a xxx> [//] one day &+nn there [/] there is a &-um giraffe and a [:: an] [* m:allo] elephant .,synthetic,synthetic_no_real_match,False,1,[]
387,Scientists observed that the mouses preferred the cheese over the grain .,Scientists observed that the mouses [: mice] [* m:allo] preferred the cheese over the grain .,synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
384,"In the story , the hungry wolfs tried to catch the little pigs .","In the story , the hungry wolfs [: wolves] [* m:allo] tried to catch the little pigs .",synthetic,curated_synthetic_exact,False,1,['data/curated/synthetic/[* m:allo].jsonl']
571,when the cookie fall she started cry .,when the cookie fall [:: fell] [* m:base:ed] she started cry [:: crying] [* m:0ing] .,synthetic,synthetic_no_real_match,False,2,[]
7992,The boy take the ball from his sister yesterday .,The boy take [:: took] [* m:base:ed] the ball from his sister yesterday .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:base:ed].jsonl']
250,it finished raining and [/] and then the stars come out .,it finished raining and [/] and then the stars come [:: came] [* m:base:ed] out .,synthetic,synthetic_no_real_match,False,1,[]
7980,Yesterday the woman bring the food to her friends .,Yesterday the woman bring [:: brought] [* m:base:ed] the food to her friends .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:base:ed].jsonl']
208,My brother tell me a secret yesterday .,My brother tell [:: told] [* m:base:ed] me a secret yesterday .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:base:ed].jsonl']
218,Once upon a time boy take cookie .,Once upon a time boy take [:: took] [* m:base:ed] cookie .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:base:ed].jsonl']
7987,Yesterday morning I eat a very large breakfast .,Yesterday morning I eat [:: ate] [* m:base:ed] a very large breakfast .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:base:ed].jsonl']
7966,"Before the play began , the actors sit quietly in the dressing room .","Before the play began, the actors sit [:: sat] [* m:base:ed] quietly in the dressing room .",synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:base:ed].jsonl']
7957,I eat a large green apple for breakfast yesterday .,I eat [:: ate] [* m:base:ed] a large green apple for breakfast yesterday .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:base:ed].jsonl']
7938,She give me a beautiful present for my birthday yesterday .,She give [:: gave] [* m:base:ed] me a beautiful present for my birthday yesterday .,synthetic,curated_synthetic_input,False,1,['data/curated/synthetic/[* m:base:ed].jsonl']
