row_id,input,reannotated_output,notes
9447,The professor used only one criteria to grade the final papers .,,
7217,baby has a teeth in front .,,
9420,I saw a geese near the riverbank today .,,
9471,I saw a geese near the lake .,,
9475,every women nice .,,
9459,He is a very smart children .,,
7212,one mice is eating the bread .,,
9476,the geese is eating .,,
9467,I found a teeth on the floor .,,
7207,see a geese in the water !,,
9487,The lonely traveler saw a people walking toward him .,,
9497,A women in a red dress walked into the room .,,
9500,Each mice in the laboratory had a different color tag .,,
9473,one feet hurt .,,
7191,Every men needs a hobby to relax .,,
9454,A single cacti stood as a silent witness in the waste .,,
9494,That children was the only one who knew the secret .,,
7216,that oxen is sleeping in the barn .,,
9437,&-um one women coming .,,
9461,I have only one feet in the shoe .,,
9501,The professor analyzed that data for several months .,,
9481,a people there .,,
9457,That people in the blue coat is the narrator of the story .,,
7231,This criteria is the most important part of the evaluation .,,
7214,this geese is white .,,
7210,I see a women in red .,,
9428,that men big .,,
7205,this children is crying for mommy .,,
9484,"Deep in the forest , I discovered an unusual fungi .",,
9502,One teeth was missing from the ancient skull .,,
9453,Each women was given a single flower by the gardener .,,
9413,I have one feet in the cold water .,,
9483,&-um another teeth loose .,,
7226,Each criteria must be met before the experiment can proceed .,,
9466,That fungi looks dangerous .,,
9421,This cacti grows very slowly in the desert .,,
9496,The old house was full of every fungi imaginable .,,
9469,One oxen was pulling the cart .,,
9423,I found a fungi on the old oak tree .,,
9429,the women is sad .,,
9414,Each men must sign the paper before leaving .,,
9417,I need one more criteria for the final test .,,
7218,The giant had only one big teeth in his mouth .,,
9491,A geese was swimming gracefully in the middle of the pond .,,
9460,That people is standing by the door .,,
9451,The scientist studied this fungi under a high-powered microscope .,,
9424,That people is very kind to me lately .,,
9464,She is an honest women .,,
9465,Each geese has a nest .,,
9498,This criteria is the most important for our analysis .,,
7199,Each criteria was evaluated separately by the board .,,
9492,Every men in the village gathered at the stone wall .,,
7235,The cat chased a mice into the dark corner of the attic .,,
9489,This data suggests that the experiment was a failure .,,
9425,look at that mice .,,
7192,Another women entered the room while we were talking .,,
7225,The dragon lost one feet during the battle with the brave knight .,,
9495,She wore a glove on only one feet as a joke .,,
9430,it a mice .,,
9470,He is a tall men from Sweden .,,
9411,He is a very nice people to work with .,,
9410,I am a single women in this city .,,
9493,The scientist found a rare cacti in the middle of the desert .,,
7219,Once there was a very tall men who lived in the forest .,,
7197,This geese is very loud and aggressive .,,
7233,"There was a men standing by the door , waiting for the signal .",,
9418,Every women in the room stood up at once .,,
9479,&-uh one oxen big .,,
9488,Another mice appeared from behind the heavy curtain .,,
9456,The farmer led a single oxen toward the large red barn .,,
9478,the mice is in box .,,
7208,that men is very big .,,
9485,Every children in the story received a magical gift .,,
7223,The scientist observed that this fungi grows faster in the dark .,,
7190,I have a children in elementary school .,,
9436,look a mice .,,
9440,The explorer found an unusual fungi in the dark cave .,,
7630,The researcher seen the results of the study last month .,,
10248,The teacher spoken to the class earlier today .,,
10256,The man who seen the accident spoke to the police yesterday .,,
7621,"After the storm ended , several trees fallen across the narrow road .",,
10225,Yesterday I seen the teacher at the store .,,
10228,He written a long letter to his parents yesterday .,,
10255,"After the bell rang , the students gone immediately to the cafeteria .",,
7623,"When the bell rang , the students gone to their new classes .",,
7614,they written name yesterday .,,
10273,The athlete swum across the lake last summer .,,
10231,They eaten all the pizza during the party last night .,,
10229,We given the money to the bank manager last week .,,
10252,The boy shaken the tree until the apples fell yesterday .,,
7634,"Last week , the professor given a lecture on world history .",,
10267,"During the long flight , the passengers eaten two meals before landing .",,
7624,"During the war , the soldiers hidden in the dark forest for weeks .",,
7606,I done it yesterday .,,
10250,The man forgotten his umbrella at the house yesterday .,,
7609,grandpa fallen down yesterday .,,
7589,I seen my friend at the park yesterday .,,
10246,The car driven into the garage last night .,,
7638,The explorer written about his journey in a journal once .,,
10270,The explorer stolen the map from the library three weeks ago .,,
10239,The cat broken the glass two minutes ago .,,
7628,"Before the meeting started , the director spoken with the staff .",,
10244,Daddy gone to work at eight o'clock this morning .,,
10262,The ancient king given all his gold to the poor people long ago .,,
7627,"At the zoo yesterday , the lions eaten their meat very quickly .",,
10261,"When the lights went out , the child hidden behind the heavy curtains .",,
7608,eaten apple yesterday .,,
10263,"Because the bridge was icy , the truck driven very slowly yesterday morning .",,
10226,She taken the final exam last Friday .,,
10251,The girl chosen the blue toy a moment ago .,,
10234,The student broken his pencil during the test an hour ago .,,
7622,"Many years ago , the king given his land to the common people .",,
7593,They given me a beautiful gift last Christmas .,,
7591,We done our homework two hours ago .,,
10235,Once I seen a large dolphin in the ocean .,,
7603,She given the library book back yesterday .,,
7612,I taken cookie two hour ago .,,
10238,They hidden the treasure in the garden last month .,,
10257,"Before the sun rose , the ground frozen completely over the fields .",,
10260,The driver who taken the wrong turn arrived two hours late yesterday .,,
10258,The researcher written the final results in her notebook last night .,,
7618,I only done homework once !,,
10272,"While the sun was setting , the shadow fallen across the entire valley yesterday .",,
10271,The author who written the famous poem died in 1850 .,,
7635,The ice on the road frozen during the cold night .,,
7610,he hidden my ball once .,,
10232,My friend driven his car to the city yesterday .,,
7613,last year the lake frozen .,,
7616,yesterday my friend seen bird .,,
10236,He stolen the bread from the table an hour ago .,,
7598,The glass broken when it fell last night .,,
7592,She written a long letter to her mother yesterday .,,
10253,Someone stolen the bicycle from the park last Sunday .,,
10247,The child hidden under the bed during the storm yesterday .,,
10241,The bird fallen out of the tree last night .,,
7601,We done the laundry last Sunday morning .,,
10230,The woman spoken to me in English two hours ago .,,
7594,I spoken to the manager an hour ago .,,
10245,I seen the big frog in the pond yesterday .,,
10240,The boy taken the ball from the box yesterday .,,
7604,seen dog yesterday .,,
10254,"During the storm , the heavy branches fallen onto the road .",,
7619,"When the sun went down , the ground frozen over instantly .",,
7632,"When the winter came , the birds gone to the south for warmth .",,
10266,The little boy who broken the window apologized to the neighbor yesterday .,,
7605,&-um he gone park last week .,,
10224,Last year my family gone to Italy .,,
10227,I forgotten my keys on the table this morning .,,
10237,The baby fallen down the stairs yesterday afternoon .,,
